"lang"
{
"Language"	"finnish"
"[english]DOTA_Item_Sparrowhawk_Quiver"	"Sparrowhawk Quiver"
"DOTA_Item_Hammer_of_Light_Inexorable"	"Hammer of Light Inexorable"
"[english]DOTA_Item_Hammer_of_Light_Inexorable"	"Hammer of Light Inexorable"
"DOTA_Item_Desc_Hammer_of_Light_Inexorable"	"Tämä kummallinen leka, johon on riipustettu riimuja varmistaa, että kaikki vihollisesi näkevät valon."
"[english]DOTA_Item_Desc_Hammer_of_Light_Inexorable"	"This strange, rune-scrawled hammer will ensure that all your enemies see the light."
"DOTA_Item_Desc_the_evildoer"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_the_evildoer"	"This new item has no description."
"DOTA_Item_Sylvan_Guards_Bow"	"Sylvan Guard's Bow"
"[english]DOTA_Item_Sylvan_Guards_Bow"	"Sylvan Guard's Bow"
"DOTA_Item_Sylvan_Guards_Cape"	"Sylvan Guard's Cape"
"[english]DOTA_Item_Sylvan_Guards_Cape"	"Sylvan Guard's Cape"
"DOTA_Item_Bones_of_the_Bludgeoned"	"Bones of the Bludgeoned"
"[english]DOTA_Item_Bones_of_the_Bludgeoned"	"Bones of the Bludgeoned"
"DOTA_Item_Sylvan_Guards_Hair"	"Sylvan Guard's Hair"
"[english]DOTA_Item_Sylvan_Guards_Hair"	"Sylvan Guard's Hair"
"DOTA_Item_Sylvan_Guards_Quiver"	"Sylvan Guard's Quiver"
"[english]DOTA_Item_Sylvan_Guards_Quiver"	"Sylvan Guard's Quiver"
"DOTA_Item_Sylvan_Guards_Cuffs"	"Sylvan Guard's Cuffs"
"[english]DOTA_Item_Sylvan_Guards_Cuffs"	"Sylvan Guard's Cuffs"
"DOTA_Item_Ember_Scepter"	"Ember Scepter"
"[english]DOTA_Item_Ember_Scepter"	"Ember Scepter"
"DOTA_Item_Sylvan_Guards_Dress_Armor"	"Sylvan Guard's Dress Armor"
"[english]DOTA_Item_Sylvan_Guards_Dress_Armor"	"Sylvan Guard's Dress Armor"
"DOTA_Item_The_Half_Measure"	"The Half Measure"
"[english]DOTA_Item_The_Half_Measure"	"The Half Measure"
"DOTA_Item_Orichalcum_Ancient_Axe"	"Orichalcum Ancient Axe"
"[english]DOTA_Item_Orichalcum_Ancient_Axe"	"Orichalcum Ancient Axe"
"DOTA_Item_Holy_Spear_of_Images"	"Holy Spear of Images"
"[english]DOTA_Item_Holy_Spear_of_Images"	"Holy Spear of Images"
"DOTA_Item_Sprout_Staff"	"Sprout Staff"
"[english]DOTA_Item_Sprout_Staff"	"Sprout Staff"
"DOTA_Item_Loners_Vanity"	"Loner's Vanity"
"[english]DOTA_Item_Loners_Vanity"	"Loner's Vanity"
"DOTA_Item_Hair_of_the_Dark_Magic"	"Hair of the Dark Magic"
"[english]DOTA_Item_Hair_of_the_Dark_Magic"	"Hair of the Dark Magic"
"DOTA_Item_The_Lure_of_the_Scythe"	"The Lure of the Scythe"
"[english]DOTA_Item_The_Lure_of_the_Scythe"	"The Lure of the Scythe"
"DOTA_Item_Announcer_Axe"	"Kuuluttaja: Axe"
"[english]DOTA_Item_Announcer_Axe"	"Announcer: Axe"
"DOTA_Item_Treasure_of_the_Rogue_Knight"	"Kulkuriritarin aarre"
"[english]DOTA_Item_Treasure_of_the_Rogue_Knight"	"Treasure of the Rogue Knight"
"DOTA_Item_Desc_Mysterious_Egg"	"Kova, suomuinen muna, joka tuntuu olevan elossa ja melkein valmis kuoriutumaan. Se janoaa Diretiden syvyyksissä kuohuvaa maagista energiaa. Kuoriutuva olento määräytyy sen perusteella, mitä taikaa ja missä määrin tämä muna syö."
"[english]DOTA_Item_Desc_Mysterious_Egg"	"A hard, scaled egg that seems to be alive and almost ready to hatch. It hungers for the magical energies contained in Diretide essences. What comes out will be determined by the type and amount of magic the egg consumes."
"DOTA_Item_Shards_of_Polymorphia_Set"	"Shards of Polymorphia Set"
"[english]DOTA_Item_Shards_of_Polymorphia_Set"	"Shards of Polymorphia Set"
"DOTA_Item_Bindings_of_Frost_Set"	"Bindings of Frost Set"
"[english]DOTA_Item_Bindings_of_Frost_Set"	"Bindings of Frost Set"
"DOTA_Item_Birots_Bindings_Set"	"Birot's Bindings Set"
"[english]DOTA_Item_Birots_Bindings_Set"	"Birot's Bindings Set"
"DOTA_Item_Shards_of_the_Falling_Comet_Set"	"Shards of the Falling Comet Set"
"[english]DOTA_Item_Shards_of_the_Falling_Comet_Set"	"Shards of the Falling Comet Set"
"DOTA_Item_The_Crimson_Cutthroat_Set"	"The Crimson Cut-throat Set"
"[english]DOTA_Item_The_Crimson_Cutthroat_Set"	"The Crimson Cut-throat Set"
"DOTA_Item_Bloodletters"	"Bloodletters Pack"
"[english]DOTA_Item_Bloodletters"	"Bloodletters Pack"
"DOTA_Set_Axe_Berserker"	"The Berserker's Blood"
"[english]DOTA_Set_Axe_Berserker"	"The Berserker's Blood"
"DOTA_Set_Axe_Blood_Mist"	"Blood Mist Armor"
"[english]DOTA_Set_Axe_Blood_Mist"	"Bloodmist Armor"
"DOTA_Set_Axe_Defiant"	"The Defiant Axe"
"[english]DOTA_Set_Axe_Defiant"	"The Defiant Axe"
"DOTA_Set_Axe_Demon_Blood"	"Forged in Demons' Blood"
"[english]DOTA_Set_Axe_Demon_Blood"	"Forged in Demons' Blood"
"DOTA_Set_Axe_Executioner"	"The Axecutioner"
"[english]DOTA_Set_Axe_Executioner"	"The Axecutioner"
"DOTA_Set_Axe_Forgemaster"	"The Forgemaster's Tools"
"[english]DOTA_Set_Axe_Forgemaster"	"The Forgemaster's Tools"
"DOTA_Set_Axe_Heavy_Steel"	"Heavy Steel Armor"
"[english]DOTA_Set_Axe_Heavy_Steel"	"Heavy Steel Armor"
"DOTA_Set_Armor_of_the_Saberhorn"	"Armor of the Saberhorn"
"[english]DOTA_Set_Armor_of_the_Saberhorn"	"Armor of the Saberhorn"
"DOTA_Set_Bloodseeker_Hlotl"	"Ritual Garb of the Seeker"
"[english]DOTA_Set_Bloodseeker_Hlotl"	"Ritual Garb of the Seeker"
"DOTA_Set_Bloodseeker_Bonehunter"	"The Bonehunter"
"[english]DOTA_Set_Bloodseeker_Bonehunter"	"The Bonehunter"
"DOTA_Set_Creepers_Cruelty"	"Creeper's Cruelty"
"[english]DOTA_Set_Creepers_Cruelty"	"Creeper's Cruelty"
"DOTA_Set_The_Crimson_Cutthroat"	"The Crimson Cut-throat"
"[english]DOTA_Set_The_Crimson_Cutthroat"	"The Crimson Cut-throat"
"DOTA_Set_Bounty_Hunter_Hardened"	"Hardened Hunter's Gear"
"[english]DOTA_Set_Bounty_Hunter_Hardened"	"The Hardened Hunter"
"DOTA_Set_Bounty_Hunter_Master_Assassin"	"The Master Assassin"
"[english]DOTA_Set_Bounty_Hunter_Master_Assassin"	"The Master Assassin"
"DOTA_Set_Bounty_Hunter_Pangolin"	"Trappings of the Pangolin Guild"
"[english]DOTA_Set_Bounty_Hunter_Pangolin"	"Trappings of the Pangolin Guild"
"DOTA_Set_Black_Blades_of_the_Qaldin_Assassin"	"Black Blades of the Qaldin Assassin"
"[english]DOTA_Set_Black_Blades_of_the_Qaldin_Assassin"	"Black Blades of the Qaldin Assassin"
"DOTA_Set_Clinkz_Vandal"	"Demonic Vandal's Garb"
"[english]DOTA_Set_Clinkz_Vandal"	"The Demonic Vandal"
"DOTA_Set_Enchanted_Plate_of_the_Crimson_Wyvern"	"Enchanted Plate of the Crimson Wyvern"
"[english]DOTA_Set_Enchanted_Plate_of_the_Crimson_Wyvern"	"Enchanted Plate of the Crimson Wyvern"
"DOTA_Set_Dragon_Knight_Davion"	"Armor of Sir Davion"
"[english]DOTA_Set_Dragon_Knight_Davion"	"Armor of Sir Davion"
"DOTA_Set_FireBlessed_Mail_of_the_Drake"	"Fire-Blessed Mail of the Drake"
"[english]DOTA_Set_FireBlessed_Mail_of_the_Drake"	"Fire-Blessed Mail of the Drake"
"DOTA_Set_Bones_of_the_Slain_Dragon"	"Bones of the Slain Dragon"
"[english]DOTA_Set_Bones_of_the_Slain_Dragon"	"Bones of the Slain Dragon"
"DOTA_Set_Uldoraks_Hide"	"Uldorak's Hide"
"[english]DOTA_Set_Uldoraks_Hide"	"Uldorak's Hide"
"DOTA_Set_Drow_Ranger_Frost_Spikes"	"Spikes of Frost"
"[english]DOTA_Set_Drow_Ranger_Frost_Spikes"	"Spikes of Frost"
"DOTA_Set_Sylvan_Guards_Finery"	"Sylvan Guard's Finery"
"[english]DOTA_Set_Sylvan_Guards_Finery"	"Sylvan Guard's Finery"
"DOTA_Set_Faceless_Chronite"	"Chronite Defense"
"[english]DOTA_Set_Faceless_Chronite"	"Chronite Defense"
"DOTA_Set_Faceless_Clas"	"The Dials of Claszureme"
"[english]DOTA_Set_Faceless_Clas"	"The Dials of Claszureme"
"DOTA_Set_Furion_Beast_Bole"	"Master of Beast and Bole"
"[english]DOTA_Set_Furion_Beast_Bole"	"Master of Beast and Bole"
"DOTA_Set_Furion_Forest_Lord"	"The Regal Forest Lord"
"[english]DOTA_Set_Furion_Forest_Lord"	"The Regal Forest Lord"
"DOTA_Set_Furion_Heartwood_Vanguard"	"Heartwood Vanguard"
"[english]DOTA_Set_Furion_Heartwood_Vanguard"	"Heartwood Vanguard"
"DOTA_Set_Furion_Peace_Bringer"	"Garments of the Peace-Bringer"
"[english]DOTA_Set_Furion_Peace_Bringer"	"Garments of the Peace-Bringer"
"DOTA_Set_Furion_Scion_Savage"	"Scion of the Savage"
"[english]DOTA_Set_Furion_Scion_Savage"	"Scion of the Savage"
"DOTA_Set_Invoker_Exort"	"The Fires of Exort"
"[english]DOTA_Set_Invoker_Exort"	"The Fires of Exort"
"DOTA_Set_Invoker_Magus_Magnus"	"The Magus Magnus Set"
"[english]DOTA_Set_Invoker_Magus_Magnus"	"The Magus Magnus"
"DOTA_Set_Juggernaut_Beasts_Men"	"Aspects of Beast and Man"
"[english]DOTA_Set_Juggernaut_Beasts_Men"	"Aspects of Beast and Man"
"DOTA_Set_Juggernaut_Boar_God"	"The Boar God's Honor"
"[english]DOTA_Set_Juggernaut_Boar_God"	"The Boar God's Honor"
"DOTA_Set_Juggernaut_Brave"	"The Dauntless"
"[english]DOTA_Set_Juggernaut_Brave"	"The Dauntless"
"DOTA_Set_Juggernaut_High_Plains"	"Traveler on the High Plains"
"[english]DOTA_Set_Juggernaut_High_Plains"	"Traveler on the High Plains"
"DOTA_Set_Of_Ebony_and_Ivory"	"Of Ebony and Ivory"
"[english]DOTA_Set_Of_Ebony_and_Ivory"	"Of Ebony and Ivory"
"DOTA_Set_Kunkka_Admirable_Admiral"	"The Admirable Admiral"
"[english]DOTA_Set_Kunkka_Admirable_Admiral"	"The Admirable Admiral"
"DOTA_Set_Birots_Bindings"	"Birot's Bindings"
"[english]DOTA_Set_Birots_Bindings"	"Birot's Bindings"
"DOTA_Set_Direstone_Bindings"	"Direstone Bindings"
"[english]DOTA_Set_Direstone_Bindings"	"Direstone Bindings"
"DOTA_Set_Shards_of_the_Falling_Comet"	"Shards of the Falling Comet"
"[english]DOTA_Set_Shards_of_the_Falling_Comet"	"Shards of the Falling Comet"
"DOTA_Set_Bindings_of_Frost"	"Bindings of Frost"
"[english]DOTA_Set_Bindings_of_Frost"	"Bindings of Frost"
"DOTA_Set_Shards_of_Polymorphia"	"Shards of Polymorphia"
"[english]DOTA_Set_Shards_of_Polymorphia"	"Shards of Polymorphia"
"DOTA_Set_Radiant_Crystal_Bindings"	"Radiant Crystal Bindings"
"[english]DOTA_Set_Radiant_Crystal_Bindings"	"Radiant Crystal Bindings"
"DOTA_Set_Omniknight_Crusader"	"The Radiance of the Crusade"
"[english]DOTA_Set_Omniknight_Crusader"	"The Radiance of the Crusade"
"DOTA_Set_The_Hierophants_Protection"	"The Hierophant's Protection"
"[english]DOTA_Set_The_Hierophants_Protection"	"The Hierophant's Protection"
"DOTA_Set_Omniknight_Purist_Champion"	"Armor of the Purist Champion"
"[english]DOTA_Set_Omniknight_Purist_Champion"	"Armor of the Purist Champion"
"DOTA_Set_Armor_of_Renewed_Faith"	"Armor of Renewed Faith"
"[english]DOTA_Set_Armor_of_Renewed_Faith"	"Armor of Renewed Faith"
"DOTA_Set_Thunderwraths_Calling"	"Thunderwrath's Calling"
"[english]DOTA_Set_Thunderwraths_Calling"	"Thunderwrath's Calling"
"DOTA_Set_Wings_of_the_Paladin"	"Wings of the Paladin"
"[english]DOTA_Set_Wings_of_the_Paladin"	"Wings of the Paladin"
"DOTA_Set_Honors_of_the_Golden_Mane"	"Honors of the Golden Mane"
"[english]DOTA_Set_Honors_of_the_Golden_Mane"	"Honors of the Golden Mane"
"DOTA_Set_Revered_Arms"	"Revered Arms"
"[english]DOTA_Set_Revered_Arms"	"Revered Arms"
"DOTA_Set_Sven_Flameguard"	"Sect Armor of the Flameguard"
"[english]DOTA_Set_Sven_Flameguard"	"The Flameguard's Armor"
"DOTA_Set_Sven_Freelancer"	"The Freelancer's Finery"
"[english]DOTA_Set_Sven_Freelancer"	"The Freelancer's Finery"
"DOTA_Set_Sven_Mono_Militis"	"Sect Armor of the Mono Militis"
"[english]DOTA_Set_Sven_Mono_Militis"	"Sect Armor of the Mono Militis"
"DOTA_Set_Sven_Swordmaster"	"Swordmaster of the Vigil"
"[english]DOTA_Set_Sven_Swordmaster"	"Swordmaster of the Vigil"
"DOTA_Set_Tidehunter_Pirate_Slayer"	"The Pirate's Booty"
"[english]DOTA_Set_Tidehunter_Pirate_Slayer"	"The Pirate's Booty"
"DOTA_Set_Tidehunter_Punisher"	"The Paleogeneous Punisher"
"[english]DOTA_Set_Tidehunter_Punisher"	"The Paleogeneous Punisher"
"DOTA_Set_Ursa_Alpine_Stalker"	"Garb of the Alpine Stalker"
"[english]DOTA_Set_Ursa_Alpine_Stalker"	"The Alpine Stalker"
"DOTA_Set_Ursa_Iron_Bear"	"The Iron Bear"
"[english]DOTA_Set_Ursa_Iron_Bear"	"The Iron Bear"
"DOTA_Set_Ursa_Ravager"	"The Ursine Ravager"
"[english]DOTA_Set_Ursa_Ravager"	"The Ursine Ravager"
"DOTA_Set_Ursa_Savage_Age"	"The Savage Age"
"[english]DOTA_Set_Ursa_Savage_Age"	"The Savage Age"
"DOTA_Set_Falconers_Design"	"Falconer's Design"
"[english]DOTA_Set_Falconers_Design"	"Falconer's Design"
"DOTA_Set_Redwood_Arms"	"Redwood Arms"
"[english]DOTA_Set_Redwood_Arms"	"Redwood Arms"
"DOTA_Set_Flight_of_the_Sparrowhawk"	"Flight of the Sparrowhawk"
"[english]DOTA_Set_Flight_of_the_Sparrowhawk"	"Flight of the Sparrowhawk"
"DOTA_Set_ZaruKina_Protectors_Garb"	"Zaru'Kina Protector's Garb"
"[english]DOTA_Set_ZaruKina_Protectors_Garb"	"Zaru'Kina Protector's Garb"
"DOTA_Set_Witchdoctor_Tale_Teller"	"The Traveling Tale-Teller"
"[english]DOTA_Set_Witchdoctor_Tale_Teller"	"The Traveling Tale-Teller"
"DOTA_Set_Wicked_Bad_Voodoo"	"Wicked Bad Voodoo"
"[english]DOTA_Set_Wicked_Bad_Voodoo"	"Wicked Bad Voodoo"
"DOTA_WearableType_Glaive"	"terä"
"[english]DOTA_WearableType_Glaive"	"Glaive"
"DOTA_Item_AntiMages_Glaive"	"Anti-Magen terä"
"[english]DOTA_Item_AntiMages_Glaive"	"Anti-Mage's Glaive"
"DOTA_Item_Desc_Copy_of_Nightstalkers_Wings"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Nightstalkers_Wings"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Nightstalkers_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Nightstalkers_Armor"	"This new item has no description."
"DOTA_WearableType_Dress"	"puku"
"[english]DOTA_WearableType_Dress"	"Dress"
"DOTA_WearableType_Collar"	"kaulus"
"[english]DOTA_WearableType_Collar"	"Collar"
"DOTA_Item_Desc_Dark_Seers_Spikes"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Dark_Seers_Spikes"	"This new item has no description."
"DOTA_Item_Desc_Dark_Seers_Hat"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Dark_Seers_Hat"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Dark_Seers_Hat"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Dark_Seers_Hat"	"This new item has no description."
"DOTA_Item_Desc_Dark_Seers_Loin_Cloth"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Dark_Seers_Loin_Cloth"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Dark_Seers_Loin_Cloth"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Dark_Seers_Loin_Cloth"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Slarks_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Slarks_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Slarks_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Slarks_Bracers"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Slarks_Shoulder_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Slarks_Shoulder_Armor"	"This new item has no description."
"DOTA_Item_Desc_Slarks_Hood"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Slarks_Hood"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Centaurs_Axe"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Centaurs_Axe"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Centaurs_Pride"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Centaurs_Pride"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Centaurs_Upper_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Centaurs_Upper_Armor"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Centaurs_Belt_Buckle"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Centaurs_Belt_Buckle"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Centaurs_Trophies"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Centaurs_Trophies"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Centaurs_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Centaurs_Bracers"	"This new item has no description."
"DOTA_WearableType_Trident"	"atrain"
"[english]DOTA_WearableType_Trident"	"Trident"
"DOTA_WearableType_Scythe"	"viikate"
"[english]DOTA_WearableType_Scythe"	"Scythe"
"DOTA_WearableType_Comb"	"kampa"
"[english]DOTA_WearableType_Comb"	"Comb"
"DOTA_WearableType_Lantern"	"lyhty"
"[english]DOTA_WearableType_Lantern"	"Lantern"
"DOTA_Item_Desc_Lions_Default_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Lions_Default_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Lions_Default_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Lions_Default_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Lions_Default_cape"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Lions_Default_cape"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Lions_Default_Hat"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Lions_Default_Hat"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Lions_Default_Shoulders"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Lions_Default_Shoulders"	"This new item has no description."
"DOTA_Item_Ghastly_Treasure_of_Diretide"	"Ghastly Treasure of Diretide"
"[english]DOTA_Item_Ghastly_Treasure_of_Diretide"	"Ghastly Treasure of Diretide"
"DOTA_Item_Desc_Treasure_Chest_Diretide_2013"	"Tämän arkun avaamiseen tarvitaan <font color='#9da1a9'>Diretide-aarreavain</font>. Voit ostaa sellaisen Dota 2 -kaupasta."
"[english]DOTA_Item_Desc_Treasure_Chest_Diretide_2013"	"You will need a <font color='#9da1a9'>Diretide Treasure Key</font> to open this chest. You can pick one up at the DOTA 2 Store."
"DOTA_Item_Treasure_Key_Diretide"	"Diretide-aarreavain"
"[english]DOTA_Item_Treasure_Key_Diretide"	"Diretide Treasure Key"
"DOTA_Item_Desc_Copy_of_Pucks_Wings"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Pucks_Wings"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Pucks_Tail"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Pucks_Tail"	"This new item has no description."
"DOTA_Item_Desc_base_off_hand_ranged_weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_base_off_hand_ranged_weapon"	"This new item has no description."
"DOTA_WearableType_Courier_Wearable"	"kuriirin asuste"
"[english]DOTA_WearableType_Courier_Wearable"	"Courier Wearable"
"DOTA_WearableType_Costume"	"asu"
"[english]DOTA_WearableType_Costume"	"Costume"
"DOTA_WearableType_Courier_Effect"	"kuriirin tehoste"
"[english]DOTA_WearableType_Courier_Effect"	"Courier Effect"
"DOTA_Item_Announcer_Death_Prophet"	"Kuuluttaja: Death Prophet"
"[english]DOTA_Item_Announcer_Death_Prophet"	"Announcer: Death Prophet"
"DOTA_WearableType_Courier"	"kuriiri"
"[english]DOTA_WearableType_Courier"	"Courier"
"DOTA_Item_Desc_Copy_of_Medusas_Bow"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Medusas_Bow"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Medusas_Veil"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Medusas_Veil"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Medusas_Chest_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Medusas_Chest_Armor"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Medusas_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Medusas_Bracers"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shredder_Drivers_Hat"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shredder_Drivers_Hat"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shredders_Claw"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shredders_Claw"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shredders_Chainsaw"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shredders_Chainsaw"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shredders_Shoulder_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shredders_Shoulder_Armor"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Undyings_Bracer"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Undyings_Bracer"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Undyings_Helmet"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Undyings_Helmet"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Undyings_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Undyings_Armor"	"This new item has no description."
"DOTA_Item_Diretide"	"Diretide"
"[english]DOTA_Item_Diretide"	"Diretide"
"DOTA_Item_Desc_Diretide"	"Diretide 2012 mukana tullut skin"
"[english]DOTA_Item_Desc_Diretide"	"Skin included with Diretide 2012"
"DOTA_WearableType_Wand"	"taikasauva"
"[english]DOTA_WearableType_Wand"	"Wand"
"DOTA_WearableType_Vest"	"liivi"
"[english]DOTA_WearableType_Vest"	"Vest"
"DOTA_WearableType_Monocle"	"monokkeli"
"[english]DOTA_WearableType_Monocle"	"Monocle"
"DOTA_WearableType_Heavy_Blade"	"raskas terä"
"[english]DOTA_WearableType_Heavy_Blade"	"Heavy Blade"
"DOTA_WearableType_Wrap"	"kääre"
"[english]DOTA_WearableType_Wrap"	"Wrap"
"DOTA_WearableType_Rifle"	"kivääri"
"[english]DOTA_WearableType_Rifle"	"Rifle"
"DOTA_WearableType_Pants"	"Housut"
"[english]DOTA_WearableType_Pants"	"Pants"
"DOTA_WearableType_Hud_Skin"	"ulkoasu"
"[english]DOTA_WearableType_Hud_Skin"	"HUD Skin"
"DOTA_WearableType_Treasure"	"aarre"
"[english]DOTA_WearableType_Treasure"	"Treasure"
"DOTA_Item_Desc_Copy_of_Shadow_Demons_Cape"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shadow_Demons_Cape"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shadow_Demons_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shadow_Demons_Armor"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shadow_Demons_Belt"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shadow_Demons_Belt"	"This new item has no description."
"DOTA_Item_Desc_Sharpeyes_Momentoes"	"Sniper on erinomainen ampuja. Nyt hänellä on mitalit, jotka todistavat sen!"
"[english]DOTA_Item_Desc_Sharpeyes_Momentoes"	"Sniper is an expert marksman.  Now he has the medals to prove it!"
"DOTA_Item_75_Battle_Bonus_2_Hours"	"75% Taistelubonus (2 tuntia)"
"[english]DOTA_Item_75_Battle_Bonus_2_Hours"	"75% Battle Bonus (2 Hours)"
"DOTA_Item_100_Battle_Bonus_2_Hours"	"100% Taistelubonus (2 tuntia)"
"[english]DOTA_Item_100_Battle_Bonus_2_Hours"	"100% Battle Bonus (2 Hours)"
"DOTA_Item_200_Battle_Bonus_2_Hours"	"200% Taistelubonus (2 tuntia)"
"[english]DOTA_Item_200_Battle_Bonus_2_Hours"	"200% Battle Bonus (2 Hours)"
"DOTA_Item_Desc_Copy_of_Miranas_Bow"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Miranas_Bow"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Miranas_Mount"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Miranas_Mount"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Miranas_Headdress"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Miranas_Headdress"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Miranas_Cape"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Miranas_Cape"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Miranas_Shoulders"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Miranas_Shoulders"	"This new item has no description."
