"lang"
{
"Language"	"dutch"
"DOTA_Item_Blood_Seekers_Weapon"	"Blood Seekers wapen"
"[english]DOTA_Item_Blood_Seekers_Weapon"	"Blood Seeker's Weapon"
"DOTA_Item_Desc_Copy_of_Dragon_Knights_Skirt"	" "
"[english]DOTA_Item_Desc_Copy_of_Dragon_Knights_Skirt"	""
"DOTA_Item_Blood_Seekers_Headdress"	"Blood Seekers hoofdtooi"
"[english]DOTA_Item_Blood_Seekers_Headdress"	"Blood Seeker's Headdress"
"DOTA_Item_Desc_Blood_Seekers_Headdress"	" "
"[english]DOTA_Item_Desc_Blood_Seekers_Headdress"	""
"DOTA_Item_Blood_Seekers_Offhand_Weapon"	"Blood Seekers secundaire wapen"
"[english]DOTA_Item_Blood_Seekers_Offhand_Weapon"	"Blood Seeker's Offhand Weapon"
"DOTA_Item_Desc_Copy_of_Blood_Seekers_Headdress"	" "
"[english]DOTA_Item_Desc_Copy_of_Blood_Seekers_Headdress"	""
"DOTA_Item_Blood_Seekers_Necklace"	"Blood Seekers ketting"
"[english]DOTA_Item_Blood_Seekers_Necklace"	"Blood Seeker's Necklace"
"DOTA_Item_Desc_Copy_of_Blood_Seekers_Offhand_Weapon"	" "
"[english]DOTA_Item_Desc_Copy_of_Blood_Seekers_Offhand_Weapon"	""
"DOTA_Item_Blood_Seekers_Cape"	"Blood Seekers cape"
"[english]DOTA_Item_Blood_Seekers_Cape"	"Blood Seeker's Cape"
"DOTA_Item_Desc_Copy_of_Blood_Seekers_Necklace"	" "
"[english]DOTA_Item_Desc_Copy_of_Blood_Seekers_Necklace"	""
"DOTA_Item_Blood_Seekers_Bracers"	"Blood Seekers armbeschermingen"
"[english]DOTA_Item_Blood_Seekers_Bracers"	"Blood Seeker's Bracers"
"DOTA_Item_Desc_Copy_of_Blood_Seekers_Cape"	" "
"[english]DOTA_Item_Desc_Copy_of_Blood_Seekers_Cape"	""
"DOTA_Item_Drows_Bracers"	"Drows armbeschermingen"
"[english]DOTA_Item_Drows_Bracers"	"Drow's Bracers"
"DOTA_Item_Desc_Copy_of_Blood_Seekers_Bracers"	" "
"[english]DOTA_Item_Desc_Copy_of_Blood_Seekers_Bracers"	""
"DOTA_Item_Drows_Cape"	"Drows cape"
"[english]DOTA_Item_Drows_Cape"	"Drow's Cape"
"DOTA_Item_Desc_Copy_of_Drows_Bracers"	" "
"[english]DOTA_Item_Desc_Copy_of_Drows_Bracers"	""
"DOTA_Item_Drows_Bow"	"Drows boog"
"[english]DOTA_Item_Drows_Bow"	"Drow's Bow"
"DOTA_Item_Desc_Copy_of_Drows_Cape"	" "
"[english]DOTA_Item_Desc_Copy_of_Drows_Cape"	""
"DOTA_Item_Drows_Leg_Armor"	"Drows beenbescherming"
"[english]DOTA_Item_Drows_Leg_Armor"	"Drow's Leg Armor"
"DOTA_Item_Desc_Drows_Leg_Armor"	" "
"[english]DOTA_Item_Desc_Drows_Leg_Armor"	""
"DOTA_Item_Drows_Quiver"	"Drows pijlkoker"
"[english]DOTA_Item_Drows_Quiver"	"Drow's Quiver"
"DOTA_Item_Desc_Copy_of_Drows_Leg_Armor"	" "
"[english]DOTA_Item_Desc_Copy_of_Drows_Leg_Armor"	""
"DOTA_Item_Drows_Shoulder_Armor"	"Drows schouderpantser"
"[english]DOTA_Item_Drows_Shoulder_Armor"	"Drow's Shoulder Armor"
"DOTA_Item_Desc_Copy_of_Drows_Quiver"	" "
"[english]DOTA_Item_Desc_Copy_of_Drows_Quiver"	""
"DOTA_Item_Kunkkas_Spyglass"	"Kunkka's verrekijker"
"[english]DOTA_Item_Kunkkas_Spyglass"	"Kunkka's Spyglass"
"DOTA_Item_Desc_Copy_of_Kunkkas_Head"	" "
"[english]DOTA_Item_Desc_Copy_of_Kunkkas_Head"	""
"DOTA_Item_Queen_of_Pains_Wings"	"Queen of Pains vleugels"
"[english]DOTA_Item_Queen_of_Pains_Wings"	"Queen of Pain's Wings"
"DOTA_Item_Desc_Copy_of_Queen_of_Pains_Weapon"	" "
"[english]DOTA_Item_Desc_Copy_of_Queen_of_Pains_Weapon"	""
"DOTA_Item_Queen_of_Pains_Armor"	"Queen of Pains pantser"
"[english]DOTA_Item_Queen_of_Pains_Armor"	"Queen of Pain's Armor"
"DOTA_Item_Desc_Copy_of_Queen_of_Pains_Wings"	" "
"[english]DOTA_Item_Desc_Copy_of_Queen_of_Pains_Wings"	""
"DOTA_Item_Queen_of_Pains_Hair"	"Queen of Pains haar"
"[english]DOTA_Item_Queen_of_Pains_Hair"	"Queen of Pain's Hair"
"DOTA_Item_Desc_Copy_of_Queen_of_Pains_Armor"	" "
"[english]DOTA_Item_Desc_Copy_of_Queen_of_Pains_Armor"	""
"DOTA_Item_Ursas_Helmet"	"Ursa's helm"
"[english]DOTA_Item_Ursas_Helmet"	"Ursa's Helmet"
"DOTA_Item_Desc_Copy_of_Queen_of_Pains_Hair"	" "
"[english]DOTA_Item_Desc_Copy_of_Queen_of_Pains_Hair"	""
"DOTA_Item_Ursas_Fur"	"Ursa's pels"
"[english]DOTA_Item_Ursas_Fur"	"Ursa's Fur"
"DOTA_Item_Desc_Copy_of_Ursas_Helmet"	" "
"[english]DOTA_Item_Desc_Copy_of_Ursas_Helmet"	""
"DOTA_Item_Ursas_Bracers"	"Ursa's armbeschermingen"
"[english]DOTA_Item_Ursas_Bracers"	"Ursa's Bracers"
"DOTA_Item_Desc_Copy_of_Ursas_Fur"	" "
"[english]DOTA_Item_Desc_Copy_of_Ursas_Fur"	""
"DOTA_Item_Ursas_Skirt"	"Ursa's rok"
"[english]DOTA_Item_Ursas_Skirt"	"Ursa's Skirt"
"DOTA_Item_Desc_Copy_of_Ursas_Bracers"	" "
"[english]DOTA_Item_Desc_Copy_of_Ursas_Bracers"	""
"DOTA_Item_Invokers_Shoulder"	"Invokers schouder"
"[english]DOTA_Item_Invokers_Shoulder"	"Invoker's Shoulder"
"DOTA_Item_Facelesss_Head"	"Faceless' hoofd"
"[english]DOTA_Item_Facelesss_Head"	"Faceless's Head"
"DOTA_Item_Facelesss_Shoulder"	"Faceless' schouder"
"[english]DOTA_Item_Facelesss_Shoulder"	"Faceless's Shoulder"
"DOTA_Item_Facelesss_Bracer"	"Faceless' armbeschermingen"
"[english]DOTA_Item_Facelesss_Bracer"	"Faceless's Bracer"
"DOTA_Item_Facelesss_Belt"	"Faceless' riem"
"[english]DOTA_Item_Facelesss_Belt"	"Faceless's Belt"
"DOTA_Item_Witch_Doctors_Head"	"Witch Doctors hoofd"
"[english]DOTA_Item_Witch_Doctors_Head"	"Witch Doctor's Head"
"DOTA_Item_Witch_Doctors_Bag"	"Witch Doctors zak"
"[english]DOTA_Item_Witch_Doctors_Bag"	"Witch Doctor's Bag"
"DOTA_Item_Witch_Doctors_Belt"	"Witch Doctors riem"
"[english]DOTA_Item_Witch_Doctors_Belt"	"Witch Doctor's Belt"
"DOTA_Item_Witch_Doctors_Staff"	"Witch Doctors staf"
"[english]DOTA_Item_Witch_Doctors_Staff"	"Witch Doctor's Staff"
"DOTA_Item_Invokers_Head"	"Invokers hoofd"
"[english]DOTA_Item_Invokers_Head"	"Invoker's Head"
"DOTA_Item_Invokers_Hair"	"Invokers haar"
"[english]DOTA_Item_Invokers_Hair"	"Invoker's Hair"
"DOTA_Item_Invokers_Bracer"	"Invokers armbescherming"
"[english]DOTA_Item_Invokers_Bracer"	"Invoker's Bracer"
"DOTA_Item_Broodmothers_Hair"	"Broodmothers haar"
"[english]DOTA_Item_Broodmothers_Hair"	"Broodmother's Hair"
"DOTA_Item_Broodmothers_Legs"	"Broodmothers benen"
"[english]DOTA_Item_Broodmothers_Legs"	"Broodmother's Legs"
"DOTA_Item_Broodmothers_Abdomen"	"Broodmothers achterlijf"
"[english]DOTA_Item_Broodmothers_Abdomen"	"Broodmother's Abdomen"
"DOTA_Item_Meepos_Weapon"	"Meepo's wapen"
"[english]DOTA_Item_Meepos_Weapon"	"Meepo's Weapon"
"DOTA_Item_Ogremagis_Weapon"	"Ogremagi's wapen"
"[english]DOTA_Item_Ogremagis_Weapon"	"Ogremagi's Weapon"
"DOTA_Item_Desc_Copy_of_weapon"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_weapon"	"This new item has no description."
"DOTA_Item_Spirit_Breakers_Head"	"Spirit Breakers hoofd"
"[english]DOTA_Item_Spirit_Breakers_Head"	"Spirit Breaker's Head"
"DOTA_Item_Desc_Spirit_Breakers_Head"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Spirit_Breakers_Head"	"This new item has no description."
"DOTA_Item_Lone_Druids_Hair"	"Lone Druids haar"
"[english]DOTA_Item_Lone_Druids_Hair"	"Lone Druid's Hair"
"DOTA_Item_Desc_head"	"standaard haar"
"[english]DOTA_Item_Desc_head"	"default hair"
"DOTA_Item_Lone_Druids_Shoulder_Armor"	"Lone Druids schouderpantser"
"[english]DOTA_Item_Lone_Druids_Shoulder_Armor"	"Lone Druid's Shoulder Armor"
"DOTA_Item_Desc_Lone_Druids_Shoulder_Armor"	"standaard schouderpantser"
"[english]DOTA_Item_Desc_Lone_Druids_Shoulder_Armor"	"default shoulder armor"
"DOTA_Item_Lone_Druids_Bracers"	"Lone Druids armbeschermingen"
"[english]DOTA_Item_Lone_Druids_Bracers"	"Lone Druid's Bracers"
"DOTA_Item_Desc_Lone_Druids_Bracers"	"standaard armvoorwerp"
"[english]DOTA_Item_Desc_Lone_Druids_Bracers"	"default arm item"
"DOTA_Item_Lone_Druids_Poncho"	"Lone Druids poncho"
"[english]DOTA_Item_Lone_Druids_Poncho"	"Lone Druid's Poncho"
"DOTA_Item_Desc_Lone_Druids_Poncho"	"standaard lichaamsvoorwerp"
"[english]DOTA_Item_Desc_Lone_Druids_Poncho"	"default body item"
"DOTA_Item_Spirit_Breakers_Horns"	"Spirit Breakers hoorns"
"[english]DOTA_Item_Spirit_Breakers_Horns"	"Spirit Breaker's Horns"
"DOTA_Item_Desc_Copy_of_Spirit_Breakers_Head"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Spirit_Breakers_Head"	"This new item has no description."
"DOTA_Item_Spirit_Breakers_Shoulder_Armor"	"Spirit Breakers schouderpantser"
"[english]DOTA_Item_Spirit_Breakers_Shoulder_Armor"	"Spirit Breaker's Shoulder Armor"
"DOTA_Item_Desc_Copy_of_Spirit_Breakers_Horns"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Spirit_Breakers_Horns"	"This new item has no description."
"DOTA_Item_Spirit_Breakers_Mace"	"Spirit Breaker's Mace"
"[english]DOTA_Item_Spirit_Breakers_Mace"	"Spirit Breaker's Mace"
"DOTA_Item_Desc_Copy_of_Spirit_Breakers_Shoulder_Armor"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Spirit_Breakers_Shoulder_Armor"	"This new item has no description."
"DOTA_Item_Spirit_Breakers_Tail"	"Spirit Breakers staart"
"[english]DOTA_Item_Spirit_Breakers_Tail"	"Spirit Breaker's Tail"
"DOTA_Item_Desc_Copy_of_Spirit_Breakers_Mace"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Spirit_Breakers_Mace"	"This new item has no description."
"DOTA_Item_Spirit_Breakers_Bracers"	"Spirit Breakers armbeschermingen"
"[english]DOTA_Item_Spirit_Breakers_Bracers"	"Spirit Breaker's Bracers"
"DOTA_Item_Desc_Copy_of_Spirit_Breakers_Tail"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Spirit_Breakers_Tail"	"This new item has no description."
"DOTA_Item_Spirit_Breakers_Lower_Armor"	"Spirit Breaker's Lower Armor"
"[english]DOTA_Item_Spirit_Breakers_Lower_Armor"	"Spirit Breaker's Lower Armor"
"DOTA_Item_Desc_Copy_of_Spirit_Breakers_Bracers"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Spirit_Breakers_Bracers"	"This new item has no description."
"DOTA_Item_Alchemists_Goblin_Body"	"Alchemist's Goblin Body"
"[english]DOTA_Item_Alchemists_Goblin_Body"	"Alchemist's Goblin Body"
"DOTA_Item_Alchemists_Weapon"	"Alchemists wapen"
"[english]DOTA_Item_Alchemists_Weapon"	"Alchemist's Weapon"
"DOTA_Item_Alchemists_Saddle"	"Alchemists zadel"
"[english]DOTA_Item_Alchemists_Saddle"	"Alchemist's Saddle"
"DOTA_Item_Alchemists_Gauntlet"	"Alchemists pantserhandschoen"
"[english]DOTA_Item_Alchemists_Gauntlet"	"Alchemist's Gauntlet"
"DOTA_Item_Alchemists_Goblin_Hat"	"Alchemist's Goblin Hat"
"[english]DOTA_Item_Alchemists_Goblin_Hat"	"Alchemist's Goblin Hat"
"DOTA_Item_Alchemists_Left_Bottle"	"Alchemists linkerfles"
"[english]DOTA_Item_Alchemists_Left_Bottle"	"Alchemist's Left Bottle"
"DOTA_Item_Alchemists_Goblin_Head"	"Alchemist's Goblin Head"
"[english]DOTA_Item_Alchemists_Goblin_Head"	"Alchemist's Goblin Head"
"DOTA_Item_Alchemists_Ogre_Head"	"Alchemist's Ogre Head"
"[english]DOTA_Item_Alchemists_Ogre_Head"	"Alchemist's Ogre Head"
"DOTA_Item_Alchemists_Shoulder_Bottle"	"Alchemists schouderfles"
"[english]DOTA_Item_Alchemists_Shoulder_Bottle"	"Alchemist's Shoulder Bottle"
"DOTA_Item_Phantom_Lancers_Legs"	"Phantom Lancers benen"
"[english]DOTA_Item_Phantom_Lancers_Legs"	"Phantom Lancer's Legs"
"DOTA_Item_Desc_Phantom_Lancers_Legs"	"Deze schoenen zijn gemaakt om mee te lopen."
"[english]DOTA_Item_Desc_Phantom_Lancers_Legs"	"These boots were made for walkin'."
"DOTA_Item_Phantom_Lancers_Head"	"Phantom Lancers hoofd"
"[english]DOTA_Item_Phantom_Lancers_Head"	"Phantom Lancer's Head"
"DOTA_Item_Desc_Phantom_Lancers_Head"	"Om te kijken en te praten. Er zit ook een baard op."
"[english]DOTA_Item_Desc_Phantom_Lancers_Head"	"For seeing and talking.  There's a beard on it too."
"DOTA_Item_Phantom_Lancers_Belt"	"Phantom Lancers riem"
"[english]DOTA_Item_Phantom_Lancers_Belt"	"Phantom Lancer's Belt"
"DOTA_Item_Desc_Phantom_Lancers_Belt"	"Hij is de ongeslagen zwaargewichtskampioen."
"[english]DOTA_Item_Desc_Phantom_Lancers_Belt"	"He's the reigning heavy weight champ."
"DOTA_Item_Phantom_Lancers_Gauntlet"	"Phantom Lancers pantserhandschoen"
"[english]DOTA_Item_Phantom_Lancers_Gauntlet"	"Phantom Lancer's Gauntlet"
"DOTA_Item_Desc_Phantom_Lancers_Gauntlet"	"Alleen de moedigste krijgers durven met maar één handschoen het gevecht in te gaan."
"[english]DOTA_Item_Desc_Phantom_Lancers_Gauntlet"	"Only the bravest warriors wear one gauntlet to battle."
"DOTA_Item_Phantom_Lancers_Shoulderpad"	"Phantom Lancers schoudervulling"
"[english]DOTA_Item_Phantom_Lancers_Shoulderpad"	"Phantom Lancer's Shoulderpad"
"DOTA_Item_Desc_Phantom_Lancers_Shoulderpad"	"Deze armbeschermer beschermt tegen pijnlijke verwondingen van kattengevechten."
"[english]DOTA_Item_Desc_Phantom_Lancers_Shoulderpad"	"This armguard protects from grievous cat-fight injuries."
"DOTA_Item_Phantom_Lancers_Necklace"	"Phantom Lancers ketting"
"[english]DOTA_Item_Phantom_Lancers_Necklace"	"Phantom Lancer's Necklace"
"DOTA_Item_Desc_Phantom_Lancers_Necklace"	"Zelfs krijgers willen er goed uitzien."
"[english]DOTA_Item_Desc_Phantom_Lancers_Necklace"	"Even warriors like to feel fancy."
"DOTA_Item_Phantom_Lancers_Weapon"	"Phantom Lancers wapen"
"[english]DOTA_Item_Phantom_Lancers_Weapon"	"Phantom Lancer's Weapon"
"DOTA_Item_Desc_Phantom_Lancers_Weapon"	"Om te steken."
"[english]DOTA_Item_Desc_Phantom_Lancers_Weapon"	"For stabbin'."
"DOTA_Item_Ogremagis_Cape"	"Ogremagi's cape"
"[english]DOTA_Item_Ogremagis_Cape"	"Ogremagi's Cape"
"DOTA_Item_Desc_Copy_of_Ogremagis_Weapon"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Ogremagis_Weapon"	"This new item has no description."
"DOTA_Item_Ogremagis_Bracers"	"Ogremagi's armbeschermingen"
"[english]DOTA_Item_Ogremagis_Bracers"	"Ogremagi's Bracers"
"DOTA_Item_Desc_Copy_of_Ogremagis_Cape"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Ogremagis_Cape"	"This new item has no description."
"DOTA_Item_Ogremagis_Hats"	"Ogremagi's hoeden"
"[english]DOTA_Item_Ogremagis_Hats"	"Ogremagi's Hats"
"DOTA_Item_Desc_Copy_of_Ogremagis_Bracers"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Ogremagis_Bracers"	"This new item has no description."
"DOTA_Item_Ogremagis_Belt"	"Ogremagi's riem"
"[english]DOTA_Item_Ogremagis_Belt"	"Ogremagi's Belt"
"DOTA_Item_Desc_Copy_of_Ogremagis_Hats"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Ogremagis_Hats"	"This new item has no description."
"DOTA_Item_Pangolin_Shoulder_Armor"	"Pangolin Shoulder Armor"
"[english]DOTA_Item_Pangolin_Shoulder_Armor"	"Pangolin Shoulder Armor"
"DOTA_Item_Desc_Pangolin_Shoulder_Armor"	"Meesterlijk vervaardigde pauldrons van de Pangolin gilde. Deze bieden de sterkte van plaatstaal maar wegen er een fractie van."
"[english]DOTA_Item_Desc_Pangolin_Shoulder_Armor"	"Mastercrafted pauldrons of the Pangolin guild. They offer the strength of platemail at a fraction of the weight."
"DOTA_Item_Witch_Doctors_Ribcage_Backpack"	"Witch Doctor's Ribcage Backpack"
"[english]DOTA_Item_Witch_Doctors_Ribcage_Backpack"	"Witch Doctor's Ribcage Backpack"
"DOTA_Item_The_Blood_Chaser"	"The Blood Chaser"
"[english]DOTA_Item_The_Blood_Chaser"	"The Blood Chaser"
"DOTA_Item_Desc_The_Blood_Chaser"	"Een driedelig kettingheft met een dubbele bijl aan het bovenste heft. Bijna net zo gevaarlijk voor de gebruiker als voor zijn vijand."
"[english]DOTA_Item_Desc_The_Blood_Chaser"	"A three section chained haft with double bladed axe head at the top. Nearly as dangerous to it's wielder as it is to the enemy."
"DOTA_Item_Timestopper"	"Timestopper"
"[english]DOTA_Item_Timestopper"	"Timestopper"
"DOTA_Wearable_FacelessVoid_Timestopper_Desc"	"Als jouw onuitspreekbare, transdimensionale macht over chronologie het niet lukt om de vijand te stoppen, probeer ze dan in het gezicht te slaan met deze knots."
"[english]DOTA_Wearable_FacelessVoid_Timestopper_Desc"	"If your ineffable transdimensional power over chronology fails to stop your enemy, try hitting them in the head with this sturdy mace."
"DOTA_Wearable_Dazzle_TrolltoothNecklace"	"Trolltooth Necklace"
"[english]DOTA_Wearable_Dazzle_TrolltoothNecklace"	"Trolltooth Necklace"
"DOTA_Wearable_Dazzle_TrolltoothNecklace_Desc"	"Een voorzichtig samengevoegde verzameling van troltanden. Elke tand bevat de gevangen ziel van zijn vorige bezitter."
"[english]DOTA_Wearable_Dazzle_TrolltoothNecklace_Desc"	"A carefully assembled collection of troll's teeth. Each tooth contains the trapped soul of its former owner."
"DOTA_Item_Dragonclaw_Hook"	"Dragonclaw Hook"
"[english]DOTA_Item_Dragonclaw_Hook"	"Dragonclaw Hook"
"DOTA_Item_Desc_Dragonclaw_Hook"	"De klauw van een zwarte draak z'n linkerteen. Het enige stukje van het beest dat de confrontatie met Pudge's vraatzuchtige honger heeft overleefd."
"[english]DOTA_Item_Desc_Dragonclaw_Hook"	"The claw from a black dragon's left toe. The only piece of the beast that survived an encounter with Pudge's voracious hunger."
"DOTA_Item_Demon_Blood_Helm"	"Demon Blood Helm"
"[english]DOTA_Item_Demon_Blood_Helm"	"Demon Blood Helm"
"DOTA_Item_Desc_Demon_Blood_Helm"	"Een helm met de cyclopische karakteristieken van de demonische oorlogsgod. Er wordt gezegd dat de Red Mist de god heeft vernietigd en z'n symbolen tot de zijne heeft gemaakt."
"[english]DOTA_Item_Desc_Demon_Blood_Helm"	"A helm bearing the cyclopean visage of the Tarnsmen's demonic war god. It is said the Red Mist destroyed the god and took its symbols for their own."
"DOTA_Wearable_Axe_Demon_Blood_Armor"	"Demon Blood Armor"
"[english]DOTA_Wearable_Axe_Demon_Blood_Armor"	"Demon Blood Armor"
"DOTA_Item_Desc_Demon_Blood_Armor"	"Zwaar pantser, gesmeed in het bloed van de Tarnsmens dode goden."
"[english]DOTA_Item_Desc_Demon_Blood_Armor"	"Heavy platemail forged in the blood of the Tarnsmen's dead gods."
"DOTA_Item_Demon_Blood_Guard"	"Demon Blood Guard"
"[english]DOTA_Item_Demon_Blood_Guard"	"Demon Blood Guard"
"DOTA_Item_Desc_Demon_Blood_Guard"	"Toen de Red Mist de Duizend Bergmeren vernietigde, kleurden deze rood met het bloed van de verslagenen. Vele demonen die zich vermomden als wetgevers en priesters van die gedoemde beschaving waren ook afgemaakt, hun bloed vermengd met dat van de stervelingen waar zij eens over heersten."
"[english]DOTA_Item_Desc_Demon_Blood_Guard"	"When the Red Mist consumed the Thousand Tarns, the lakes turned red with the blood of the slain. Many demons masquerading as the lawmakers and priests of that doomed civilization were also destroyed, their blood mixing with that of the mortals they once ruled."
"DOTA_Wearable_Kunkka_Pegleg"	"Houten been van de Vervloekte Piraat"
"[english]DOTA_Wearable_Kunkka_Pegleg"	"Pegleg of the Cursed Pirate"
"DOTA_Item_Desc_Pegleg_of_the_Cursed_Pirate"	"Een verloren voet belemmert Kunkka's verlangen naar wraak niet."
"[english]DOTA_Item_Desc_Pegleg_of_the_Cursed_Pirate"	"A lost foot does not hinder Kunkka's desire for vengeance."
"DOTA_Item_ThreeFold_Mien_of_the_Boar_God"	"Three-Fold Mien of the Boar God"
"[english]DOTA_Item_ThreeFold_Mien_of_the_Boar_God"	"Three-Fold Mien of the Boar God"
"DOTA_Item_Desc_ThreeFold_Mien_of_the_Boar_God"	"Het aspect van het wilde zwijn brengt gezondheid, mannelijkheid en monterheid. Het oerteken van vier-zeven-twaalf."
"[english]DOTA_Item_Desc_ThreeFold_Mien_of_the_Boar_God"	"The aspect of the boar brings health, virility, and alacrity. The primal sign of four-seven-twelve."
"DOTA_Item_SevenSealed_the_Fur_Bracer"	"Seven-Sealed the Fur Bracer"
"[english]DOTA_Item_SevenSealed_the_Fur_Bracer"	"Seven-Sealed the Fur Bracer"
"DOTA_Item_Desc_SevenSealed_the_Fur_Bracer"	"Dit is slechts een armbescherming van bont. Het heeft geen specifiek aspect van belang en biedt geen magische bescherming. Toch draagt het een grote naam en zodoende illustreert het de leegte van ongegronde trots."
"[english]DOTA_Item_Desc_SevenSealed_the_Fur_Bracer"	"This is merely a bracer of fur. It has no particular aspect of interest and offers no magical protections. Still, it bears a great name and in so doing illustrates the hollowness of baseless pride."
"DOTA_Item_TwelveTusks_the_Cape_of_Boars"	"Twelve-Tusks the Cape of Boars"
"[english]DOTA_Item_TwelveTusks_the_Cape_of_Boars"	"Twelve-Tusks the Cape of Boars"
"DOTA_Item_Desc_TwelveTusks_the_Cape_of_Boars"	"Hier hebben we twaalf keer Eer. Aangezien één een glorieuze strijderkoning kan verfraaien, is elke slagtand een symbool van triomf."
"[english]DOTA_Item_Desc_TwelveTusks_the_Cape_of_Boars"	"Here we have Honor times twelve. As one might adorn a gloried warrior-king, each tusk a symbol of triumph."
"DOTA_Item_FourFangs_the_Swordbreaker"	"Four-Fangs the Swordbreaker"
"[english]DOTA_Item_FourFangs_the_Swordbreaker"	"Four-Fangs the Swordbreaker"
"DOTA_Item_Desc_FourFangs_the_Swordbreaker"	"De tanden van deze meedogenloze kling bijten diep in het ontblote wapen van jouw vijand!"
"[english]DOTA_Item_Desc_FourFangs_the_Swordbreaker"	"The fangs of this fierce blade bite deep into your foe's bared weapon!"
"DOTA_Wearable_Kunkka_Bandana"	"Pride of the Crew"
"[english]DOTA_Wearable_Kunkka_Bandana"	"Pride of the Crew"
"DOTA_Item_Desc_Pride_of_the_Crew"	"Zelfs de Captain moet zich soms bij zijn bemanning aansluiten voor het dagelijkse werk op het schip."
"[english]DOTA_Item_Desc_Pride_of_the_Crew"	"Even the Captain must at times join his crew in the daily work aboard the ship."
"DOTA_Wearable_Kunkka_Bicorne_Hat"	"Royal Admiral's Bicorne"
"[english]DOTA_Wearable_Kunkka_Bicorne_Hat"	"Royal Admiral's Bicorne"
"DOTA_Item_Desc_Royal_Admirals_Bicorne"	"Een scheepsmeesters fraaie bicorne."
"[english]DOTA_Item_Desc_Royal_Admirals_Bicorne"	"A shipmaster's fine bicorne."
"DOTA_Wearable_Kunkka_Tricorne_Hat"	"Tricorne of the Drowned"
"[english]DOTA_Wearable_Kunkka_Tricorne_Hat"	"Tricorne of the Drowned"
"DOTA_Item_Desc_Tricorne_of_the_Drowned"	"Een mooi gemaakte tricorne met gouden randen."
"[english]DOTA_Item_Desc_Tricorne_of_the_Drowned"	"A well crafted tricorne edged in gold."
"DOTA_Wearable_Kunkka_Wavecrester"	"Wavecrester"
"[english]DOTA_Wearable_Kunkka_Wavecrester"	"Wavecrester"
"DOTA_Item_Desc_Wavecrester"	"Een versleten, gehaakte harpoen en erfstuk van Kunkka's familie."
"[english]DOTA_Item_Desc_Wavecrester"	"A weathered, hooked harpoon and heirloom of Kunkka's line."
"DOTA_Item_Pact_of_GorThramak"	"Pact of Gor-Thramak"
"[english]DOTA_Item_Pact_of_GorThramak"	"Pact of Gor-Thramak"
"DOTA_Item_Desc_Pact_of_GorThramak"	"Gedurende zijn reizen door de Outer Worlds, naar het schijnt op zoek naar geheime artefacten, heeft de tovenaar Demnok Lannik vele duistere overeenkomsten getekend. Talloze vreselijke wezens zijn hem een gunst schuldig. Gor-Thramak, de Sanguinated Fiend, is een zo'n schuldvereiste. Wanneer hij het hard nodig heeft, kan de Warlock de Avatar van de Fiend - de Rendbeast - oproepen, om hem bij te staan in het twijfelachtige werk van slachting en chaos."
"[english]DOTA_Item_Desc_Pact_of_GorThramak"	"In his travels across the Outer Worlds, ostensibly in search of arcane artifacts, the warlock Demnok Lannik has signed many a dark pact. Countless terrible entities owe him their favor. Gor-Thramak, the Sanguinated Fiend, is one such debtor. In a time of dire need, the Warlock might call upon the Fiend's Avatar - the Rendbeast - to aid in the dubious work of slaughter and mayhem."
